           * c:\users\pmuru\esim-workspace\subtractor\subtractor.cir
           Transient Analysis  Sat Oct 08 20:08:52  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
176	7.003000e-01	5.995399e-11	-2.32858e-15	-3.41646e-04	
177	7.003080e-01	3.061907e-13	-3.83770e-18	-3.41646e-04	
178	7.003240e-01	3.488106e-13	5.140575e-17	-3.41646e-04	
179	7.003560e-01	3.527772e-13	-2.47144e-17	-3.41645e-04	
180	7.004200e-01	3.403437e-13	5.158804e-17	-3.41644e-04	
181	7.005480e-01	3.361704e-13	-2.50080e-17	-3.41641e-04	
182	7.008040e-01	3.084337e-13	5.121699e-17	-3.41636e-04	
183	7.013160e-01	2.773357e-13	-2.53454e-17	-3.41625e-04	
184	7.023400e-01	2.079308e-13	5.004436e-17	-3.41606e-04	
185	7.043880e-01	1.284203e-13	-2.72232e-17	-3.41569e-04	
186	7.084840e-01	3.693045e-14	4.683167e-17	-3.41506e-04	
187	7.166760e-01	2.682996e-15	-3.25055e-17	-3.41415e-04	
188	7.330600e-01	-3.47063e-15	4.032614e-17	-3.41315e-04	
189	7.658280e-01	3.398495e-15	-3.79752e-17	-3.41255e-04	
190	8.001000e-01	-3.40125e-15	3.803442e-17	-3.41253e-04	
191	8.001100e-01	-6.08870e-11	-1.61518e-11	-3.42549e-04	
192	8.001300e-01	-6.06639e-11	-1.61359e-11	-3.45122e-04	
193	8.001700e-01	-6.20897e-11	-1.61135e-11	-3.49900e-04	
194	8.002000e-01	-7.01162e-11	-1.60437e-11	-3.51931e-04	
195	8.002080e-01	-1.00149e-11	6.375272e-14	-3.51092e-04	
196	8.002240e-01	-9.92102e-12	6.357002e-14	-3.49416e-04	
197	8.002560e-01	-9.70729e-12	6.449839e-14	-3.46074e-04	
198	8.003200e-01	-9.31199e-12	6.511445e-14	-3.39438e-04	
199	8.004480e-01	-8.51091e-12	6.779250e-14	-3.26351e-04	
200	8.007040e-01	-6.83394e-12	7.257386e-14	-3.00907e-04	
201	8.012160e-01	7.172023e-13	8.687264e-14	-2.53094e-04	
202	8.022400e-01	2.719516e-12	1.309010e-13	-1.74025e-04	
203	8.042880e-01	3.796188e-12	4.843704e-13	-8.84853e-05	
